chart,country,fiscal_year,value,center,lcl,ucl,sigma,robust_z,n_baseline,rule,severity,explanation
A_level,Mauritania,2025,143747861.0,38456341.260000005,0.0,111107388.129828,24217015.623276,4.347832176265347,10,beyond_limits,medium,"Mauritania FY2025: disbursement of $143,747,861 is above the expected range $0 to $111,107,388 (learned from FY2010-2019, where a typical year was $38,456,341); that is 4.3 robust sigmas past the $111,107,388 limit."
A_level,Mauritania,2026,178586553.4,38456341.260000005,0.0,111107388.129828,24217015.623276,5.78643604645136,10,beyond_limits,high,"Mauritania FY2026: disbursement of $178,586,553 is above the expected range $0 to $111,107,388 (learned from FY2010-2019, where a typical year was $38,456,341); that is 5.8 robust sigmas past the $111,107,388 limit."
A_level,Mekong,2020,689.62,849476.77,0.0,3449665.5425800006,866729.5908600001,-0.9792986866385893,8,,,
A_level,Moldova,2020,23082432.5,44338652.349999994,0.0,106231282.94347897,20630876.864492994,-1.0303110231142552,10,,,
A_level,Moldova,2021,94671254.32,44338652.349999994,0.0,106231282.94347897,20630876.864492994,2.439673422540052,10,,,
A_level,Moldova,2022,43717410.7,44338652.349999994,0.0,106231282.94347897,20630876.864492994,-0.03011222712831882,10,,,
A_level,Moldova,2023,135382221.4,44338652.349999994,0.0,106231282.94347897,20630876.864492994,4.412976222386921,10,beyond_limits,medium,"Moldova FY2023: disbursement of $135,382,221 is above the expected range $0 to $106,231,283 (learned from FY2010-2019, where a typical year was $44,338,652); that is 4.4 robust sigmas past the $106,231,283 limit."
A_level,Moldova,2024,59127351.0,44338652.349999994,0.0,106231282.94347897,20630876.864492994,0.716823562427066,10,,,
A_level,Moldova,2025,49933670.9,44338652.349999994,0.0,106231282.94347897,20630876.864492994,0.2711963522805652,10,,,
A_level,Moldova,2026,106528243.2,44338652.349999994,0.0,106231282.94347897,20630876.864492994,3.0143939716412205,10,beyond_limits,medium,"Moldova FY2026: disbursement of $106,528,243 is above the expected range $0 to $106,231,283 (learned from FY2010-2019, where a typical year was $44,338,652); that is 3.0 robust sigmas past the $106,231,283 limit."
A_level,Mongolia,2020,116661280.6,20281904.87,0.0,55372323.01504101,11696806.048347,8.23980284289833,10,beyond_limits,high,"Mongolia FY2020: disbursement of $116,661,281 is above the expected range $0 to $55,372,323 (learned from FY2010-2019, where a typical year was $20,281,905); that is 8.2 robust sigmas past the $55,372,323 limit."
A_level,Mongolia,2021,74937268.54,20281904.87,0.0,55372323.01504101,11696806.048347,4.672674185080117,10,beyond_limits,medium,"Mongolia FY2021: disbursement of $74,937,269 is above the expected range $0 to $55,372,323 (learned from FY2010-2019, where a typical year was $20,281,905); that is 4.7 robust sigmas past the $55,372,323 limit."
A_level,Mongolia,2022,73586915.25,20281904.87,0.0,55372323.01504101,11696806.048347,4.557227858585643,10,beyond_limits,medium,"Mongolia FY2022: disbursement of $73,586,915 is above the expected range $0 to $55,372,323 (learned from FY2010-2019, where a typical year was $20,281,905); that is 4.6 robust sigmas past the $55,372,323 limit."
A_level,Mongolia,2023,41220539.39,20281904.87,0.0,55372323.01504101,11696806.048347,1.79011556090212,10,,,
A_level,Mongolia,2024,42533363.77,20281904.87,0.0,55372323.01504101,11696806.048347,1.9023534123782955,10,,,
A_level,Mongolia,2025,20274366.52,20281904.87,0.0,55372323.01504101,11696806.048347,-0.000644479353495548,10,,,
A_level,Mongolia,2026,16333575.52,20281904.87,0.0,55372323.01504101,11696806.048347,-0.33755619556998484,10,,,
A_level,Montenegro,2020,0.0,241075.99,0.0,1313333.7783219998,357419.26277399994,-0.6744907594765952,10,sustained_shift,medium,"Montenegro FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $241,076 - the level has shifted rather than spiked."
A_level,Montenegro,2021,0.0,241075.99,0.0,1313333.7783219998,357419.26277399994,-0.6744907594765952,10,sustained_shift,medium,"Montenegro FY2021: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $241,076 - the level has shifted rather than spiked."
A_level,Montenegro,2022,0.0,241075.99,0.0,1313333.7783219998,357419.26277399994,-0.6744907594765952,10,sustained_shift,medium,"Montenegro FY2022: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $241,076 - the level has shifted rather than spiked."
